order_id,order_date,order_type,customer_id,channel,city,region,category,sub_category,sku_id,product,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,gst_rate,gst_amount,invoice_total,unit_cost,cogs,gross_profit,payment_mode
ORD202300256,11-12-2023,Sale,CUST00683,Store,Coimbatore,South,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,1,749,0,749,0,749,0.05,37.45,786.45,315,315,434,Debit Card
ORD202300614,04-03-2023,Sale,CUST02325,Store,Delhi,North,womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,1,2349,0.05,2349,117.45,2231.55,0.12,267.79,2499.34,1271,1271,960.55,COD
ORD202300259,04-07-2023,Sale,CUST01883,Online,Hyderabad,South,Menswear,Shirts,SKU1005,Heritage Shirts,1,1949,0.41,1949,799.09,1149.91,0.12,137.99,1287.9,989,989,160.91,Cash
ORD202301028,05-01-2023,Sale,CUST00435,Online,Kochi,South,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,1,1549,0.46,1549,712.54,836.46,0.05,41.82,878.28,878,878,-41.54,UPI
ORD202301148,30-11-2023,Sale,CUST01707,Store,Bengaluru,South,Accessories,Belts & Wallets,SKU1075,Classic Belts & Wallets,3,449,0.24,1347,323.28,1023.72,0.05,51.19,1074.91,165,495,528.72,UPI
ORD202400319,11-11-2024,Sale,CUST01981,Store,,South,Kidswear,Kids Ethnic,SKU1055,Festive Kids Ethnic,4,1449,0.33,5796,1912.68,3883.32,0.05,194.17,4077.49,797,3188,695.32,COD
ORD202500378,11-12-2025,Sale,CUST01346,Store,Delhi,North,Menswear,T-Shirts,SKU1006,Urban T-Shirts,3,899,0,2697,0,2697,0.05,134.85,2831.85,441,1323,1374,Credit Card
ORD202300963,11-02-2023,Sale,CUST01321,Store,Kochi,South,Footwear,Sports Shoes,SKU1070,Heritage Sports Shoes,1,4399,0,4399,0,4399,0.12,527.88,4926.88,2640,2640,1759,Debit Card
ORD202501619,09-04-2025,Sale,CUST00940,Store,Ahmedabad,West,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,2,3949,0.06,7898,473.88,7424.12,0.12,890.89,8315.01,2232,4464,2960.12,UPI
ORD202301753,06-09-2023,Sale,CUST00011,Store,Pune,West,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,1,449,0,449,0,449,0.05,22.45,471.45,220,220,229,UPI
ORD202401420,28-08-2024,Sale,CUST00078,Online,Kolkata,East,Womenswear,Leggings & Bottoms,SKU1040,Everyday Leggings & Bottoms,2,499,0,998,0,998,0.05,49.9,1047.9,242,484,514,UPI
ORD202400397,19-04-2024,Sale,CUST01517,Online,Bengaluru,South,Accessories,Watches,SKU1084,Festive Watches,2,3749,0,7498,0,7498,0.18,1349.64,8847.64,2357,4714,2784,UPI
ORD202500798,20-12-2025,Sale,CUST02087,Online,Mumbai,West,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,1,449,0.21,449,94.29,354.71,0.05,17.74,372.45,220,220,134.71,Credit Card
ORD202501036,28-07-2025,Sale,CUST00989,Store,Mysuru,South,Footwear,Sandals & Flats,SKU1065,Signature Sandals & Flats,2,649,0.34,1298,441.32,856.68,0.05,42.83,899.51,370,740,116.68,Cash
ORD202401119,12-08-2024,Sale,CUST02377,Store,Mumbai,West,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,2,1999,0.22,3998,879.56,3118.44,0.12,374.21,3492.65,1084,2168,950.44,Debit Card
ORD202501165,28-10-2025,Sale,CUST00737,Store,Chennai,South,Accessories,Belts & Wallets,SKU1074,Heritage Belts & Wallets,1,1149,0.23,1149,264.27,884.73,0.05,44.24,928.97,530,530,354.73,COD
ORD202400764,08-03-2024,Sale,CUST00254,Online,Bengaluru,South,Women's Wear,Sarees,SKU1030,Heritage Sarees,1,1449,0.05,1449,72.45,1376.55,0.12,165.19,1541.74,882,882,494.55,Cash
ORD202500924,26-01-2025,Sale,CUST00542,Store,Bengaluru,South,Accessory,Belts & Wallets,SKU1074,Heritage Belts & Wallets,1,1149,0.36,1149,413.64,735.36,0.05,36.77,772.13,530,530,205.36,Credit Card
ORD202401170,25-05-2024,Sale,CUST00352,Store,Mumbai,West,Womenswear,Kurtis,SKU1021,Classic Kurtis,1,1799,0,1799,0,1799,0.12,215.88,2014.88,904,904,895,UPI
ORD202400497,24-05-2024,Sale,CUST01962,Online,Pune,West,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.21,2549,535.29,2013.71,0.12,241.65,2255.36,1319,1319,694.71,Cash
ORD202401360,29-07-2024,Sale,CUST00778,Online,Coimbatore,South,Menswear,Shirts,SKU1001,Signature Shirts,1,2149,0.41,2149,881.09,1267.91,0.12,152.15,1420.06,1180,1180,87.91,Credit Card
ORD202500823,05-06-2025,Sale,CUST00884,Store,Mumbai,West,Footwear,Casual Shoes,SKU1059,Classic Casual Shoes,2,1599,0.07,3198,223.86,2974.14,0.12,356.9,3331.04,898,1796,1178.14,UPI
ORD202501456,02-05-2025,Sale,CUST01509,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0,1149,0,1149,0.12,137.88,1286.88,611,611,538,Cash
ORD202300416,12-10-2023,Sale,CUST02231,Store,Pune,West,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0,599,0,599,0.05,29.95,628.95,274,274,325,Credit Card
ORD202502139,03-07-2025,Sale,CUST00393,Store,Coimbatore,South,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,2,1149,0.33,2298,758.34,1539.66,0.05,76.98,1616.64,502,1004,535.66,Credit Card
ORD202400430,15-10-2024,Sale,CUST01549,Online,Hyderabad,South,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,1,2299,0.31,2299,712.69,1586.31,0.12,190.36,1776.67,1252,1252,334.31,UPI
ORD202400274,10-04-2024,Sale,CUST01843,Store,Gurugram,North,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0,599,0,599,0.05,29.95,628.95,274,274,325,Credit Card
ORD202401242,08-09-2024,Sale,CUST01841,Online,Chennai,South,Menswear,T-Shirts,SKU1008,Premium T-Shirts,1,1099,0,1099,0,1099,0.12,131.88,1230.88,542,542,557,Credit Card
ORD202401489,01-09-2024,Sale,CUST01476,Store,Delhi,North,footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.18,1049,188.82,860.18,0.05,43.01,903.19,601,601,259.18,Credit Card
ORD202400171,07-02-2024,Sale,CUST02418,Store,Bengaluru,South,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0,4949,0,4949,0.12,593.88,5542.88,2888,2888,2061,Debit Card
ORD202300478,02-10-2023,Sale,CUST01376,Online,Ahmedabad,West,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,2,599,0.22,1198,263.56,934.44,0.05,46.72,981.16,274,548,386.44,UPI
ORD202501359,25-01-2025,Sale,CUST00853,Online,Mumbai,West,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,1,699,0.43,699,300.57,398.43,0.05,19.92,418.35,368,368,30.43,UPI
ORD202301576,30-05-2023,Sale,CUST02415,Store,Hyderabad,South,Womenswear,Sarees,SKU1027,Essential Sarees,1,5699,0,5699,0,5699,0.12,683.88,6382.88,3417,3417,2282,COD
ORD202401382,04-10-2024,Sale,CUST01573,Store,Hyderabad,South,footwear,Casual Shoes,SKU1056,Premium Casual Shoes,1,2299,0,2299,0,2299,0.12,275.88,2574.88,1252,1252,1047,COD
ORD202501934,25-06-2025,Sale,CUST00923,Online,Kolkata,East,Accessories,Handbags,SKU1078,Essential Handbags,1,649,0,649,0,649,0.05,32.45,681.45,339,339,310,Cash
ORD202400735,02-01-2024,Sale,CUST00033,Store,Kochi,South,Kidswear,Kids Ethnic,SKU1055,Festive Kids Ethnic,1,1449,0.41,1449,594.09,854.91,0.05,42.75,897.66,797,797,57.91,UPI
ORD202301757,22-10-2023,Sale,CUST00651,Store,Pune,West,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.17,1299,220.83,1078.17,0.12,129.38,1207.55,698,698,380.17,UPI
ORD202501111,06-03-2025,Sale,CUST00096,Store,Kochi,South,Accessories,Watches,SKU1083,Urban Watches,3,4999,0.11,14997,1649.67,13347.33,0.18,2402.52,15749.85,2901,8703,4644.33,COD
ORD202500752,18-10-2025,Sale,CUST02007,Store,Chennai,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.06,799,47.94,751.06,0.05,37.55,788.61,393,393,358.06,Net Banking
ORD202501885,04-02-2025,Sale,CUST00972,Online,Ahmedabad,West,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0,1749,0,1749,0.12,209.88,1958.88,1026,1026,723,Credit Card
ORD202502213,02-05-2025,Sale,CUST01054,Online,Hyderabad,South,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,1,1999,0.22,1999,439.78,1559.22,0.12,187.11,1746.33,1084,1084,475.22,UPI
ORD202501106,06-04-2025,Sale,CUST01362,Online,Chennai,South,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0,749,0,749,0.05,37.45,786.45,320,320,429,UPI
ORD202400907,28-06-2024,Sale,CUST01005,Store,Pune,West,Footwear,Casual Shoes,SKU1057,Festive Casual Shoes,1,3049,0.1,3049,304.9,2744.1,0.12,329.29,3073.39,1820,1820,924.1,Cash
ORD202502317,29-09-2025,Sale,CUST01682,Online,Chennai,South,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0.23,4949,1138.27,3810.73,0.12,457.29,4268.02,2888,2888,922.73,Debit Card
ORD202400167,19-01-2024,Sale,CUST00981,Store,Ahmedabad,West,Footwear,Sports Shoes,SKU1070,Heritage Sports Shoes,1,4399,0.37,4399,1627.63,2771.37,0.12,332.56,3103.93,2640,2640,131.37,Cash
ORD202300978,19-06-2023,Sale,CUST01183,Store,Jaipur,North,Menswear,Shirts,SKU1001,Signature Shirts,1,2149,0.08,2149,171.92,1977.08,0.12,237.25,2214.33,1180,1180,797.08,Cash
ORD202401042,05-07-2024,Sale,CUST01197,Store,Chennai,South,Menswear,T-Shirts,SKU1006,Urban T-Shirts,1,899,0.35,899,314.65,584.35,0.05,29.22,613.57,441,441,143.35,UPI
ORD202400108,19-09-2024,Sale,CUST01573,Store,Delhi,North,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,1,1999,0.18,1999,359.82,1639.18,0.12,196.7,1835.88,1084,1084,555.18,
ORD202400386,10-09-2024,Sale,CUST00273,Store,Bengaluru,South,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,2,749,0,1498,0,1498,0.05,74.9,1572.9,315,630,868,UPI
ORD202300493,30-01-2023,Sale,CUST00223,Online,Mumbai,West,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.48,1049,503.52,545.48,0.05,27.27,572.75,601,601,-55.52,UPI
ORD202501758,07-06-2025,Sale,CUST00056,Store,Coimbatore,South,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.1,1149,114.9,1034.1,0.12,124.09,1158.19,611,611,423.1,Cash
ORD202501475,01-09-2025,Sale,CUST01054,Store,Pune,West,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,Debit Card
ORD202501287,13-08-2025,Sale,CUST01646,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,1,1299,0.09,1299,116.91,1182.09,0.12,141.85,1323.94,599,599,583.09,UPI
ORD202301907,08-09-2023,Sale,CUST01065,Store,Kolkata,East,Footwear,Sports Shoes,SKU1070,Heritage Sports Shoes,1,4399,0,4399,0,4399,0.12,527.88,4926.88,2640,2640,1759,Debit Card
ORD202502206,19-02-2025,Sale,CUST01197,Online,Kochi,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,2,1449,0,2898,0,2898,0.12,347.76,3245.76,714,1428,1470,Net Banking
ORD202300972,25-07-2023,Sale,CUST01111,Store,Delhi,North,Accessories,Handbags,SKU1078,Essential Handbags,2,649,0.37,1298,480.26,817.74,0.05,40.89,858.63,339,678,139.74,UPI
ORD202401366,04-03-2024,Sale,CUST02166,Store,Chennai,South,Accessories,Caps & Scarves,SKU1086,Essential Caps & Scarves,1,1049,0,1049,0,1049,0.12,125.88,1174.88,412,412,637,Credit Card
ORD202300484,05-09-2023,Sale,CUST00548,Online,Pune,West,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,1,699,0.19,699,132.81,566.19,0.05,28.31,594.5,368,368,198.19,Cash
ORD202301989,28-05-2023,Sale,CUST01479,Store,Bhubaneswar,East,Footwear,Sports Shoes,SKU1068,Classic Sports Shoes,1,4099,0.13,4099,532.87,3566.13,0.12,427.94,3994.07,2335,2335,1231.13,Credit Card
ORD202401485,08-01-2024,Sale,CUST00622,Online,Jaipur,North,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,1,699,0.44,699,307.56,391.44,0.05,19.57,411.01,380,380,11.44,UPI
ORD202501263,06-04-2025,Sale,CUST01660,Store,Bengaluru,South,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,2,2299,0,4598,0,4598,0.12,551.76,5149.76,1252,2504,2094,Credit Card
ORD202300951,01-08-2023,Sale,CUST01086,Store,Bengaluru,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.07,2549,178.43,2370.57,0.12,284.47,2655.04,1319,1319,1051.57,COD
ORD202501786,15-07-2025,Sale,CUST00911,Store,Bengaluru,South,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,1,3949,0.3,3949,1184.7,2764.3,0.12,331.72,3096.02,2232,2232,532.3,Cash
ORD202401623,27-09-2024,Sale,CUST01998,Online,Bengaluru,South,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0,1649,0,1649,0.12,197.88,1846.88,1013,1013,636,UPI
ORD202401585,03-04-2024,Sale,CUST02301,Store,Bengaluru,South,footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.14,1049,146.86,902.14,0.05,45.11,947.25,601,601,301.14,Cash
ORD202401450,14-07-2024,Sale,CUST02349,Store,Ahmedabad,West,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,3,1749,0.45,5247,2361.15,2885.85,0.05,144.29,3030.14,1026,3078,-192.15,UPI
ORD202300123,01-04-2023,Sale,CUST00919,Store,Mumbai,West,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,1,549,0.09,549,49.41,499.59,0.05,24.98,524.57,258,258,241.59,Credit Card
ORD202501822,29-12-2025,Sale,CUST01627,Store,Bengaluru,South,Menswear,T-Shirts,SKU1008,Premium T-Shirts,1,1099,0.24,1099,263.76,835.24,0.05,41.76,877,542,542,293.24,Cash
ORD202300377,13-10-2023,Sale,CUST01581,Store,Bengaluru,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.27,799,215.73,583.27,0.05,29.16,612.43,393,393,190.27,UPI
ORD202401491,27-09-2024,Sale,CUST01423,Store,Pune,West,Menswear,Jeans & Trousers,SKU1011,Festive Jeans & Trousers,1,2049,0.15,2049,307.35,1741.65,0.12,209,1950.65,1030,1030,711.65,Net Banking
ORD202400283,28-11-2024,Sale,CUST00364,Store,Bengaluru,South,Menswear,Shirts,SKU1005,Heritage Shirts,1,1949,0.28,1949,545.72,1403.28,0.12,168.39,1571.67,989,989,414.28,UPI
ORD202500103,20-06-2025,Sale,CUST02483,Online,,South,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0,749,0,749,0.05,37.45,786.45,320,320,429,UPI
ORD202500723,29-09-2025,Sale,CUST02030,Online,Hyderabad,South,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,2,599,0,1198,0,1198,0.05,59.9,1257.9,274,548,650,UPI
ORD202501476,02-03-2025,Sale,CUST00382,Store,Bhubaneswar,East,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0.13,1649,214.37,1434.63,0.12,172.16,1606.79,1013,1013,421.63,UPI
ORD202401424,11-10-2024,Sale,CUST01591,Store,Coimbatore,South,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,1,3949,0.19,3949,750.31,3198.69,0.12,383.84,3582.53,2232,2232,966.69,COD
ORD202502159,10-10-2025,Sale,CUST02180,Store,Jaipur,North,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,1,699,0,699,0,699,0.05,34.95,733.95,380,380,319,COD
ORD202401707,25-03-2024,Sale,CUST00612,Store,Chennai,South,Kidswear,Kids Bottoms,SKU1048,Urban Kids Bottoms,1,399,0.01,399,3.99,395.01,0.05,19.75,414.76,197,197,198.01,
ORD202300851,13-11-2023,Sale,CUST00655,Store,Mysuru,South,Womenswear,Sarees,SKU1027,Essential Sarees,1,5699,0,5699,0,5699,0.12,683.88,6382.88,3417,3417,2282,COD
ORD202300749,18-11-2023,Sale,CUST00033,Store,Chennai,South,Accessories,Belts & Wallets,SKU1071,Urban Belts & Wallets,1,449,0.13,449,58.37,390.63,0.05,19.53,410.16,191,191,199.63,COD
ORD202402142,12-10-2024,Sale,CUST02030,Online,Hyderabad,South,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,2,749,0.23,1498,344.54,1153.46,0.05,57.67,1211.13,320,640,513.46,UPI
ORD202301769,27-12-2023,Sale,CUST01903,Online,Gurugram,North,Menswear,Shirts,SKU1001,Signature Shirts,1,2149,0.15,2149,322.35,1826.65,0.12,219.2,2045.85,1180,1180,646.65,COD
ORD202300455,02-01-2023,Sale,CUST01067,Online,Chennai,South,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,2,699,0.43,1398,601.14,796.86,0.05,39.84,836.7,368,736,60.86,UPI
ORD202500042,17-11-2025,Sale,CUST01507,Store,Hyderabad,South,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,2,1149,0.26,2298,597.48,1700.52,0.05,85.03,1785.55,502,1004,696.52,UPI
ORD202401986,08-03-2024,Sale,CUST01646,Store,Delhi,North,Menswear,Mens Kurtas,SKU1020,Heritage Mens Kurtas,1,1449,0.05,1449,72.45,1376.55,0.12,165.19,1541.74,716,716,660.55,UPI
ORD202500571,04-07-2025,Sale,CUST00915,Store,Delhi,North,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,1,749,0.43,749,322.07,426.93,0.05,21.35,448.28,315,315,111.93,UPI
ORD202501221,20-06-2025,Sale,CUST01745,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.07,1149,80.43,1068.57,0.12,128.23,1196.8,611,611,457.57,UPI
ORD202400560,03-12-2024,Sale,CUST00062,Store,Mumbai,West,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0,799,0,799,0.05,39.95,838.95,393,393,406,UPI
ORD202301603,19-02-2023,Sale,CUST00840,Online,Kochi,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,3,1449,0.15,4347,652.05,3694.95,0.12,443.39,4138.34,714,2142,1552.95,COD
ORD202501153,23-02-2025,Sale,CUST00762,Online,Delhi,North,footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.17,1049,178.33,870.67,0.05,43.53,914.2,601,601,269.67,UPI
ORD202300524,07-11-2023,Sale,CUST00932,Online,Kochi,South,Accessories,Handbags,SKU1076,Classic Handbags,2,2499,0.16,4998,799.68,4198.32,0.12,503.8,4702.12,1435,2870,1328.32,UPI
ORD202301061,29-04-2023,Sale,CUST01720,Store,Delhi,North,Kids Wear,Kids Ethnic,SKU1052,Signature Kids Ethnic,1,699,0.14,699,97.86,601.14,0.05,30.06,631.2,365,365,236.14,Cash
ORD202501311,04-03-2025,Sale,CUST01081,Store,Bengaluru,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.09,2549,229.41,2319.59,0.12,278.35,2597.94,1319,1319,1000.59,Debit Card
ORD202301162,22-05-2023,Sale,CUST01135,Store,Coimbatore,South,Menswear,T-Shirts,SKU1009,Classic T-Shirts,1,499,0.15,499,74.85,424.15,0.05,21.21,445.36,228,228,196.15,UPI
ORD202501430,19-07-2025,Sale,CUST01510,Store,Hyderabad,South,Womenswear,Sarees,SKU1028,Premium Sarees,1,3399,0.33,3399,1121.67,2277.33,0.12,273.28,2550.61,2115,2115,162.33,Credit Card
ORD202401443,14-05-2024,Sale,CUST00445,Store,Bengaluru,South,Womenswear,Sarees,SKU1027,Essential Sarees,2,5699,0.04,11398,455.92,10942.08,0.12,1313.05,12255.13,3417,6834,4108.08,UPI
ORD202402083,25-03-2024,Sale,CUST01572,Online,Pune,West,Kidswear,Kids Ethnic,SKU1055,Festive Kids Ethnic,1,1449,0.07,1449,101.43,1347.57,0.12,161.71,1509.28,797,797,550.57,Debit Card
ORD202401788,04-12-2024,Sale,CUST01112,Store,Kochi,South,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,1,1999,0.19,1999,379.81,1619.19,0.12,194.3,1813.49,1084,1084,535.19,UPI
ORD202401755,12-03-2024,Sale,CUST02258,Store,Bengaluru,South,Accessory,Belts & Wallets,SKU1071,Urban Belts & Wallets,1,449,0,449,0,449,0.05,22.45,471.45,191,191,258,COD
ORD202500396,21-08-2025,Sale,CUST02371,Online,Lucknow,North,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.09,1299,116.91,1182.09,0.12,141.85,1323.94,698,698,484.09,Debit Card
ORD202301093,31-12-2023,Sale,CUST01387,Store,Pune,West,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,3,1149,0.19,3447,654.93,2792.07,0.05,139.6,2931.67,611,1833,959.07,UPI
ORD202300559,24-02-2023,Sale,CUST02197,Online,Jaipur,North,Accessories,Caps & Scarves,SKU1086,Essential Caps & Scarves,1,1049,0.13,1049,136.37,912.63,0.05,45.63,958.26,412,412,500.63,Net Banking
ORD202500097,10-06-2025,Sale,CUST02490,Store,Mysuru,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,2,799,0.15,1598,239.7,1358.3,0.05,67.92,1426.22,393,786,572.3,COD
ORD202500459,18-02-2025,Sale,CUST02143,Online,Jaipur,North,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0,1749,0,1749,0.12,209.88,1958.88,1026,1026,723,Cash
ORD202501937,03-12-2025,Sale,CUST00956,Store,,South,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,1,449,0.24,449,107.76,341.24,0.05,17.06,358.3,220,220,121.24,UPI
ORD202400861,13-09-2024,Sale,CUST00861,Store,Kolkata,East,Accessories,Handbags,SKU1078,Essential Handbags,1,649,0.21,649,136.29,512.71,0.05,25.64,538.35,339,339,173.71,Debit Card
ORD202301233,31-05-2023,Sale,CUST02432,Online,Bengaluru,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.17,799,135.83,663.17,0.05,33.16,696.33,393,393,270.17,Credit Card
ORD202502218,31-05-2025,Sale,CUST00185,Online,Hyderabad,South,Womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,1,2349,0.1,2349,234.9,2114.1,0.12,253.69,2367.79,1271,1271,843.1,UPI
ORD202400471,11-09-2024,Sale,CUST01031,Store,Bengaluru,South,Menswear,T-Shirts,SKU1009,Classic T-Shirts,1,499,0.16,499,79.84,419.16,0.05,20.96,440.12,228,228,191.16,UPI
ORD202300182,24-07-2023,Sale,CUST00196,Store,Delhi,North,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,1,699,0.31,699,216.69,482.31,0.05,24.12,506.43,368,368,114.31,COD
ORD202400335,16-04-2024,Sale,CUST00638,Store,Pune,West,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.17,1749,297.33,1451.67,0.12,174.2,1625.87,1026,1026,425.67,UPI
ORD202300069,28-01-2023,Sale,CUST01466,Store,Ahmedabad,West,Menswear,Shirts,SKU1003,Festive Shirts,3,1399,0.43,4197,1804.71,2392.29,0.05,119.61,2511.9,697,2091,301.29,UPI
ORD202401528,05-09-2024,Sale,CUST02203,Store,Lucknow,North,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,1,1899,0.12,1899,227.88,1671.12,0.12,200.53,1871.65,832,832,839.12,Cash
RET202300044,17-04-2023,Return,CUST01431,Store,Bengaluru,South,Menswear,Shirts,SKU1005,Heritage Shirts,-1,1949,0,-1949,0,-1949,0.12,-233.88,-2182.88,989,-989,-960,COD
ORD202501952,23-06-2025,Sale,CUST02228,Store,Hyderabad,South,Womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,1,2349,0,2349,0,2349,0.12,281.88,2630.88,1271,1271,1078,UPI
ORD202401386,29-03-2024,Sale,CUST01425,Online,Bhubaneswar,East,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,1,549,0.23,549,126.27,422.73,0.05,21.14,443.87,258,258,164.73,COD
ORD202401891,22-08-2024,Sale,CUST01556,Store,Bengaluru,South,Accessories,Watches,SKU1085,Premium Watches,1,5349,0.28,5349,1497.72,3851.28,0.18,693.23,4544.51,3361,3361,490.28,UPI
ORD202401740,28-07-2024,Sale,CUST00549,Store,Kochi,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.41,799,327.59,471.41,0.05,23.57,494.98,393,393,78.41,Debit Card
ORD202502147,06-03-2025,Sale,CUST00543,Store,Delhi,North,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,2,599,0,1198,0,1198,0.05,59.9,1257.9,274,548,650,UPI
ORD202500350,07-01-2025,Sale,CUST01487,Store,Coimbatore,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,3,1449,0.26,4347,1130.22,3216.78,0.12,386.01,3602.79,714,2142,1074.78,Credit Card
ORD202501041,03-12-2025,Sale,CUST00174,Store,Gurugram,North,Womenswear,Sarees,SKU1027,Essential Sarees,1,5699,0,5699,0,5699,0.12,683.88,6382.88,3417,3417,2282,Credit Card
ORD202400093,22-08-2024,Sale,CUST02377,Online,Ahmedabad,West,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,1,1949,0.2,1949,389.8,1559.2,0.12,187.1,1746.3,1130,1130,429.2,Debit Card
RET202500290,25-10-2025,Return,CUST02445,Store,Coimbatore,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,-2,1049,0.24,-2098,-503.52,-1594.48,0.05,-79.72,-1674.2,601,-1202,-392.48,COD
ORD202401309,03-10-2024,Sale,CUST00596,Online,Bengaluru,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0,2549,0,2549,0.12,305.88,2854.88,1319,1319,1230,Cash
ORD202502141,05-06-2025,Sale,CUST01841,Store,Delhi,North,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,2,2549,0.07,5098,356.86,4741.14,0.12,568.94,5310.08,1319,2638,2103.14,UPI
